record_id,phase_id,entity,country,date,metric_type,metric_category,d_value,c_value,n_value,balance_score,sustainability_index,unit,source_type,source_name,url,notes
490,1,Mine Extraction_Entity,USA,2025-03-03,daily_state,ndc_balance,274.05,213.69,155.78,64.37,0.0274,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
491,2,Ore Processing_Entity,USA,2025-03-03,daily_state,ndc_balance,246.31,158.93,97.33,49.19,0.0131,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
492,3,Doré Production_Entity,USA,2025-03-03,daily_state,ndc_balance,318.81,195.12,114.79,46.03,0.0065,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
493,4,Refining_Entity,USA,2025-03-03,daily_state,ndc_balance,318.14,180.44,100.81,42.08,0.0053,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
494,5,Bar Casting & Assay_Entity,USA,2025-03-03,daily_state,ndc_balance,333.37,212.87,129.29,48.53,0.0069,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
495,6,Logistics & Vaulting_Entity,USA,2025-03-03,daily_state,ndc_balance,289.83,175.65,102.61,45.48,0.0077,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
496,7,Exchange Registration_Entity,USA,2025-03-03,daily_state,ndc_balance,294.3,207.2,136.63,55.33,0.0132,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
497,0,Geological Prospecting_Entity,USA,2025-03-04,daily_state,ndc_balance,236.73,234.54,231.32,98.17,6.7635,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
498,1,Mine Extraction_Entity,USA,2025-03-04,daily_state,ndc_balance,262.82,239.31,209.7,83.62,0.1777,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
499,2,Ore Processing_Entity,USA,2025-03-04,daily_state,ndc_balance,253.88,128.68,67.41,37.3,0.0064,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
500,3,Doré Production_Entity,USA,2025-03-04,daily_state,ndc_balance,318.92,183.96,103.91,42.9,0.0055,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
501,4,Refining_Entity,USA,2025-03-04,daily_state,ndc_balance,305.13,199.28,123.21,49.97,0.0089,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
502,5,Bar Casting & Assay_Entity,USA,2025-03-04,daily_state,ndc_balance,311.55,195.43,117.09,47.45,0.0074,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
503,6,Logistics & Vaulting_Entity,USA,2025-03-04,daily_state,ndc_balance,298.74,189.61,114.62,48.16,0.0084,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
504,7,Exchange Registration_Entity,USA,2025-03-04,daily_state,ndc_balance,310.03,170.25,93.24,40.59,0.0051,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
505,0,Geological Prospecting_Entity,USA,2025-03-05,daily_state,ndc_balance,249.06,247.48,245.13,98.74,7.9947,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
506,1,Mine Extraction_Entity,USA,2025-03-05,daily_state,ndc_balance,236.84,261.32,206.27,82.91,0.1641,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
507,2,Ore Processing_Entity,USA,2025-03-05,daily_state,ndc_balance,269.04,125.1,62.92,34.3,0.0048,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
508,3,Doré Production_Entity,USA,2025-03-05,daily_state,ndc_balance,330.36,192.42,109.38,43.38,0.0053,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
509,4,Refining_Entity,USA,2025-03-05,daily_state,ndc_balance,316.28,186.06,106.47,43.89,0.0059,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
510,5,Bar Casting & Assay_Entity,USA,2025-03-05,daily_state,ndc_balance,323.85,202.31,120.84,47.21,0.0068,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
511,6,Logistics & Vaulting_Entity,USA,2025-03-05,daily_state,ndc_balance,297.79,174.03,99.15,43.55,0.0065,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
512,7,Exchange Registration_Entity,USA,2025-03-05,daily_state,ndc_balance,288.1,198.38,128.25,53.64,0.0124,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
513,0,Geological Prospecting_Entity,USA,2025-03-06,daily_state,ndc_balance,264.59,252.22,235.27,91.07,0.6135,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
514,1,Mine Extraction_Entity,USA,2025-03-06,daily_state,ndc_balance,254.23,219.67,180.07,76.2,0.083,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
515,2,Ore Processing_Entity,USA,2025-03-06,daily_state,ndc_balance,239.77,173.05,116.75,57.32,0.0224,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
516,3,Doré Production_Entity,USA,2025-03-06,daily_state,ndc_balance,302.73,197.58,122.1,49.92,0.009,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
517,4,Refining_Entity,USA,2025-03-06,daily_state,ndc_balance,293.87,201.06,129.25,53.17,0.0116,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
518,5,Bar Casting & Assay_Entity,USA,2025-03-06,daily_state,ndc_balance,303.13,213.84,141.26,55.48,0.0125,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
519,6,Logistics & Vaulting_Entity,USA,2025-03-06,daily_state,ndc_balance,321.6,186.08,105.31,43.05,0.0054,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
520,7,Exchange Registration_Entity,USA,2025-03-06,daily_state,ndc_balance,308.1,185.08,107.45,45.0,0.0066,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
521,0,Geological Prospecting_Entity,USA,2025-03-07,daily_state,ndc_balance,234.71,225.07,211.71,92.11,0.9711,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
522,1,Mine Extraction_Entity,USA,2025-03-07,daily_state,ndc_balance,258.97,246.35,229.13,90.71,0.5909,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
523,2,Ore Processing_Entity,USA,2025-03-07,daily_state,ndc_balance,252.23,143.97,80.76,42.38,0.0085,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
524,3,Doré Production_Entity,USA,2025-03-07,daily_state,ndc_balance,324.0,196.14,114.5,45.42,0.0061,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
525,4,Refining_Entity,USA,2025-03-07,daily_state,ndc_balance,320.55,163.07,85.59,37.44,0.004,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
526,5,Bar Casting & Assay_Entity,USA,2025-03-07,daily_state,ndc_balance,251.16,200.11,149.3,66.59,0.0382,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
527,6,Logistics & Vaulting_Entity,USA,2025-03-07,daily_state,ndc_balance,288.63,191.18,119.57,50.9,0.0105,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
528,7,Exchange Registration_Entity,USA,2025-03-07,daily_state,ndc_balance,305.47,223.57,152.87,58.5,0.0149,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
529,0,Geological Prospecting_Entity,USA,2025-03-08,daily_state,ndc_balance,262.0,243.49,219.28,86.82,0.2835,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
530,1,Mine Extraction_Entity,USA,2025-03-08,daily_state,ndc_balance,268.55,247.13,219.63,85.25,0.2133,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
531,2,Ore Processing_Entity,USA,2025-03-08,daily_state,ndc_balance,243.13,171.43,113.19,55.44,0.0194,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
532,3,Doré Production_Entity,USA,2025-03-08,daily_state,ndc_balance,293.35,200.82,129.15,53.21,0.0117,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
533,4,Refining_Entity,USA,2025-03-08,daily_state,ndc_balance,286.79,198.67,129.11,54.09,0.0129,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
534,5,Bar Casting & Assay_Entity,USA,2025-03-08,daily_state,ndc_balance,312.89,225.18,151.51,57.08,0.013,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
535,6,Logistics & Vaulting_Entity,USA,2025-03-08,daily_state,ndc_balance,286.53,184.18,112.45,48.95,0.0095,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
536,7,Exchange Registration_Entity,USA,2025-03-08,daily_state,ndc_balance,322.34,201.04,119.93,47.11,0.0068,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
537,0,Geological Prospecting_Entity,USA,2025-03-09,daily_state,ndc_balance,258.7,223.29,182.78,76.05,0.0791,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
538,1,Mine Extraction_Entity,USA,2025-03-09,daily_state,ndc_balance,247.14,262.91,226.08,88.69,0.3864,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
539,2,Ore Processing_Entity,USA,2025-03-09,daily_state,ndc_balance,249.23,157.51,94.91,47.9,0.0119,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
540,3,Doré Production_Entity,USA,2025-03-09,daily_state,ndc_balance,308.27,173.7,96.65,41.77,0.0055,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
541,4,Refining_Entity,USA,2025-03-09,daily_state,ndc_balance,324.01,204.06,122.63,47.69,0.0069,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
542,5,Bar Casting & Assay_Entity,USA,2025-03-09,daily_state,ndc_balance,344.58,176.72,93.14,37.75,0.0035,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
543,6,Logistics & Vaulting_Entity,USA,2025-03-09,daily_state,ndc_balance,322.34,171.39,92.13,39.2,0.0044,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
544,7,Exchange Registration_Entity,USA,2025-03-09,daily_state,ndc_balance,312.36,212.58,136.02,52.79,0.01,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
545,0,Geological Prospecting_Entity,USA,2025-03-10,daily_state,ndc_balance,224.92,236.81,208.73,90.44,0.6603,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
546,1,Mine Extraction_Entity,USA,2025-03-10,daily_state,ndc_balance,247.55,227.86,202.58,85.3,0.2515,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
547,2,Ore Processing_Entity,USA,2025-03-10,daily_state,ndc_balance,255.78,172.41,109.43,52.11,0.0144,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
548,3,Doré Production_Entity,USA,2025-03-10,daily_state,ndc_balance,308.0,198.7,121.66,49.18,0.0084,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
549,4,Refining_Entity,USA,2025-03-10,daily_state,ndc_balance,311.71,195.03,116.63,47.3,0.0073,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
550,5,Bar Casting & Assay_Entity,USA,2025-03-10,daily_state,ndc_balance,293.66,214.95,146.99,58.51,0.0161,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
551,6,Logistics & Vaulting_Entity,USA,2025-03-10,daily_state,ndc_balance,314.43,202.11,123.39,48.95,0.0079,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
552,7,Exchange Registration_Entity,USA,2025-03-10,daily_state,ndc_balance,297.9,186.73,111.82,47.41,0.0081,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
553,0,Geological Prospecting_Entity,USA,2025-03-11,daily_state,ndc_balance,253.36,212.89,168.73,72.65,0.0607,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
554,1,Mine Extraction_Entity,USA,2025-03-11,daily_state,ndc_balance,230.68,229.69,228.21,99.14,9.1025,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
555,2,Ore Processing_Entity,USA,2025-03-11,daily_state,ndc_balance,257.84,136.94,73.56,39.15,0.0068,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
556,3,Doré Production_Entity,USA,2025-03-11,daily_state,ndc_balance,294.72,180.34,106.08,46.01,0.0076,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
557,4,Refining_Entity,USA,2025-03-11,daily_state,ndc_balance,303.17,188.63,112.33,46.97,0.0076,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
558,5,Bar Casting & Assay_Entity,USA,2025-03-11,daily_state,ndc_balance,342.48,213.98,127.82,47.22,0.0061,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
559,6,Logistics & Vaulting_Entity,USA,2025-03-11,daily_state,ndc_balance,325.37,216.03,135.39,51.06,0.0084,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
560,7,Exchange Registration_Entity,USA,2025-03-11,daily_state,ndc_balance,295.02,173.0,98.79,43.73,0.0067,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
561,0,Geological Prospecting_Entity,USA,2025-03-12,daily_state,ndc_balance,239.4,264.52,208.11,82.7,0.156,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
562,1,Mine Extraction_Entity,USA,2025-03-12,daily_state,ndc_balance,247.79,217.98,182.7,78.61,0.1112,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
563,2,Ore Processing_Entity,USA,2025-03-12,daily_state,ndc_balance,243.54,145.23,83.89,44.6,0.0103,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
564,3,Doré Production_Entity,USA,2025-03-12,daily_state,ndc_balance,314.03,199.52,120.71,48.22,0.0076,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
565,4,Refining_Entity,USA,2025-03-12,daily_state,ndc_balance,297.58,207.34,135.44,54.53,0.0123,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
566,5,Bar Casting & Assay_Entity,USA,2025-03-12,daily_state,ndc_balance,300.41,192.19,116.9,48.65,0.0085,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
567,6,Logistics & Vaulting_Entity,USA,2025-03-12,daily_state,ndc_balance,320.3,183.45,103.14,42.55,0.0053,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
568,7,Exchange Registration_Entity,USA,2025-03-12,daily_state,ndc_balance,301.46,205.65,131.86,52.96,0.0109,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
569,0,Geological Prospecting_Entity,USA,2025-03-13,daily_state,ndc_balance,243.13,233.57,220.28,92.44,0.9862,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
570,1,Mine Extraction_Entity,USA,2025-03-13,daily_state,ndc_balance,264.34,277.47,246.36,90.97,0.5477,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
571,2,Ore Processing_Entity,USA,2025-03-13,daily_state,ndc_balance,259.08,159.45,94.19,46.34,0.0101,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
572,3,Doré Production_Entity,USA,2025-03-13,daily_state,ndc_balance,317.96,175.68,96.58,40.86,0.0049,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
573,4,Refining_Entity,USA,2025-03-13,daily_state,ndc_balance,311.73,194.46,116.03,47.12,0.0073,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
574,5,Bar Casting & Assay_Entity,USA,2025-03-13,daily_state,ndc_balance,314.82,197.1,117.92,47.34,0.0072,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
575,6,Logistics & Vaulting_Entity,USA,2025-03-13,daily_state,ndc_balance,315.7,189.39,109.85,44.93,0.0063,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
576,7,Exchange Registration_Entity,USA,2025-03-13,daily_state,ndc_balance,310.88,172.9,95.43,41.16,0.0052,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
577,0,Geological Prospecting_Entity,USA,2025-03-14,daily_state,ndc_balance,251.2,265.54,231.84,89.77,0.4641,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
578,1,Mine Extraction_Entity,USA,2025-03-14,daily_state,ndc_balance,260.78,240.12,213.57,85.35,0.2289,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
579,2,Ore Processing_Entity,USA,2025-03-14,daily_state,ndc_balance,278.44,122.78,60.45,32.69,0.0041,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
580,3,Doré Production_Entity,USA,2025-03-14,daily_state,ndc_balance,293.36,225.83,162.42,63.1,0.0219,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
581,4,Refining_Entity,USA,2025-03-14,daily_state,ndc_balance,310.69,190.63,112.36,46.17,0.0069,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
582,5,Bar Casting & Assay_Entity,USA,2025-03-14,daily_state,ndc_balance,292.01,203.06,132.41,54.38,0.0126,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
583,6,Logistics & Vaulting_Entity,USA,2025-03-14,daily_state,ndc_balance,318.17,175.3,96.2,40.74,0.0049,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
584,7,Exchange Registration_Entity,USA,2025-03-14,daily_state,ndc_balance,307.9,188.96,111.4,46.18,0.0071,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
585,0,Geological Prospecting_Entity,USA,2025-03-15,daily_state,ndc_balance,259.84,220.35,176.57,73.79,0.0637,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
586,1,Mine Extraction_Entity,USA,2025-03-15,daily_state,ndc_balance,274.78,256.98,233.45,87.85,0.3061,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
587,2,Ore Processing_Entity,USA,2025-03-15,daily_state,ndc_balance,244.55,145.67,84.08,44.55,0.0102,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
588,3,Doré Production_Entity,USA,2025-03-15,daily_state,ndc_balance,307.95,180.99,103.51,43.84,0.0062,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
589,4,Refining_Entity,USA,2025-03-15,daily_state,ndc_balance,303.35,190.14,113.85,47.41,0.0078,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
590,5,Bar Casting & Assay_Entity,USA,2025-03-15,daily_state,ndc_balance,334.19,212.04,128.15,48.14,0.0067,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
591,6,Logistics & Vaulting_Entity,USA,2025-03-15,daily_state,ndc_balance,324.02,201.66,120.11,46.99,0.0067,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
592,7,Exchange Registration_Entity,USA,2025-03-15,daily_state,ndc_balance,293.24,194.25,121.5,50.91,0.0102,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
593,0,Geological Prospecting_Entity,USA,2025-03-16,daily_state,ndc_balance,270.56,217.85,164.44,67.73,0.0359,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
594,1,Mine Extraction_Entity,USA,2025-03-16,daily_state,ndc_balance,265.55,282.31,243.15,88.81,0.3438,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
595,2,Ore Processing_Entity,USA,2025-03-16,daily_state,ndc_balance,265.93,178.28,112.63,51.73,0.013,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
596,3,Doré Production_Entity,USA,2025-03-16,daily_state,ndc_balance,313.28,212.42,135.5,52.53,0.0098,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
597,4,Refining_Entity,USA,2025-03-16,daily_state,ndc_balance,299.23,209.33,137.23,54.83,0.0124,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
598,5,Bar Casting & Assay_Entity,USA,2025-03-16,daily_state,ndc_balance,319.82,200.22,119.78,47.34,0.007,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
599,6,Logistics & Vaulting_Entity,USA,2025-03-16,daily_state,ndc_balance,329.74,185.3,102.93,41.64,0.0048,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
600,7,Exchange Registration_Entity,USA,2025-03-16,daily_state,ndc_balance,307.19,196.72,119.75,48.71,0.0082,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
601,0,Geological Prospecting_Entity,USA,2025-03-17,daily_state,ndc_balance,240.56,244.58,234.7,96.76,3.8121,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
602,1,Mine Extraction_Entity,USA,2025-03-17,daily_state,ndc_balance,230.22,259.35,195.19,79.88,0.1165,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
603,2,Ore Processing_Entity,USA,2025-03-17,daily_state,ndc_balance,250.7,139.58,77.09,41.21,0.0081,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
604,3,Doré Production_Entity,USA,2025-03-17,daily_state,ndc_balance,297.48,190.78,116.26,48.8,0.0088,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
605,4,Refining_Entity,USA,2025-03-17,daily_state,ndc_balance,320.32,204.86,124.57,48.63,0.0075,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
606,5,Bar Casting & Assay_Entity,USA,2025-03-17,daily_state,ndc_balance,299.42,179.77,104.33,44.97,0.007,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
607,6,Logistics & Vaulting_Entity,USA,2025-03-17,daily_state,ndc_balance,319.85,182.0,101.89,42.23,0.0053,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
608,7,Exchange Registration_Entity,USA,2025-03-17,daily_state,ndc_balance,310.9,197.23,119.18,48.13,0.0077,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
609,0,Geological Prospecting_Entity,USA,2025-03-18,daily_state,ndc_balance,260.68,255.95,249.09,96.43,3.0871,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
610,1,Mine Extraction_Entity,USA,2025-03-18,daily_state,ndc_balance,237.06,206.1,170.23,77.01,0.1033,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
611,2,Ore Processing_Entity,USA,2025-03-18,daily_state,ndc_balance,241.49,186.03,133.9,63.17,0.0324,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
612,3,Doré Production_Entity,USA,2025-03-18,daily_state,ndc_balance,340.33,227.96,143.91,51.67,0.0079,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
613,4,Refining_Entity,USA,2025-03-18,daily_state,ndc_balance,307.11,162.92,87.47,39.1,0.0048,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
614,5,Bar Casting & Assay_Entity,USA,2025-03-18,daily_state,ndc_balance,274.85,183.95,116.04,51.61,0.0121,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
615,6,Logistics & Vaulting_Entity,USA,2025-03-18,daily_state,ndc_balance,307.03,218.41,145.39,56.14,0.0127,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
616,7,Exchange Registration_Entity,USA,2025-03-18,daily_state,ndc_balance,323.02,199.09,117.74,46.43,0.0065,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
617,0,Geological Prospecting_Entity,USA,2025-03-19,daily_state,ndc_balance,242.65,223.21,198.26,85.19,0.2576,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
618,1,Mine Extraction_Entity,USA,2025-03-19,daily_state,ndc_balance,259.81,253.05,243.4,94.93,1.7932,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
619,2,Ore Processing_Entity,USA,2025-03-19,daily_state,ndc_balance,255.88,129.31,67.64,37.18,0.0062,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
620,3,Doré Production_Entity,USA,2025-03-19,daily_state,ndc_balance,319.76,202.67,122.39,48.08,0.0073,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
621,4,Refining_Entity,USA,2025-03-19,daily_state,ndc_balance,293.94,180.88,106.84,46.34,0.0078,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
622,5,Bar Casting & Assay_Entity,USA,2025-03-19,daily_state,ndc_balance,320.33,190.78,110.1,44.54,0.006,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
623,6,Logistics & Vaulting_Entity,USA,2025-03-19,daily_state,ndc_balance,333.84,204.02,119.91,45.94,0.0059,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
