record_id,phase_id,entity,country,date,metric_type,metric_category,d_value,c_value,n_value,balance_score,sustainability_index,unit,source_type,source_name,url,notes
694,5,Bar Casting & Assay_Entity,USA,2025-03-28,daily_state,ndc_balance,268.79,227.05,181.08,73.3,0.0571,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 33.18%
695,6,Logistics & Vaulting_Entity,USA,2025-03-28,daily_state,ndc_balance,301.12,196.04,120.9,49.76,0.009,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 33.18%
696,7,Exchange Registration_Entity,USA,2025-03-28,daily_state,ndc_balance,291.04,199.83,128.85,53.43,0.012,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 33.18%
697,0,Geological Prospecting_Entity,USA,2025-03-29,daily_state,ndc_balance,281.61,201.51,134.87,56.62,0.0156,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 34.30%
698,1,Mine Extraction_Entity,USA,2025-03-29,daily_state,ndc_balance,312.48,205.16,127.4,50.31,0.0087,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 34.30%
699,2,Ore Processing_Entity,USA,2025-03-29,daily_state,ndc_balance,288.52,184.62,112.32,48.66,0.0093,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 34.30%
700,3,Doré Production_Entity,USA,2025-03-29,daily_state,ndc_balance,291.91,186.59,113.42,48.6,0.009,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 34.30%
701,4,Refining_Entity,USA,2025-03-29,daily_state,ndc_balance,291.12,206.97,137.69,56.09,0.0141,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 34.30%
702,5,Bar Casting & Assay_Entity,USA,2025-03-29,daily_state,ndc_balance,278.59,211.42,149.85,61.74,0.0221,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 34.30%
703,6,Logistics & Vaulting_Entity,USA,2025-03-29,daily_state,ndc_balance,330.7,189.95,107.0,42.69,0.005,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 34.30%
704,7,Exchange Registration_Entity,USA,2025-03-29,daily_state,ndc_balance,292.83,215.58,148.25,59.0,0.0167,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 34.30%
705,0,Geological Prospecting_Entity,USA,2025-03-30,daily_state,ndc_balance,292.46,198.4,126.61,52.56,0.0113,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 35.43%
706,1,Mine Extraction_Entity,USA,2025-03-30,daily_state,ndc_balance,309.49,224.14,151.72,57.6,0.0137,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 35.43%
707,2,Ore Processing_Entity,USA,2025-03-30,daily_state,ndc_balance,301.34,202.14,127.77,51.77,0.0102,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 35.43%
708,3,Doré Production_Entity,USA,2025-03-30,daily_state,ndc_balance,272.37,200.43,137.76,58.96,0.0193,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 35.43%
709,4,Refining_Entity,USA,2025-03-30,daily_state,ndc_balance,273.57,224.69,173.43,69.95,0.0417,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 35.43%
710,5,Bar Casting & Assay_Entity,USA,2025-03-30,daily_state,ndc_balance,278.93,206.93,143.37,59.68,0.0193,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 35.43%
711,6,Logistics & Vaulting_Entity,USA,2025-03-30,daily_state,ndc_balance,307.02,175.08,98.16,42.34,0.0057,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 35.43%
712,7,Exchange Registration_Entity,USA,2025-03-30,daily_state,ndc_balance,279.79,215.22,154.68,63.03,0.0239,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 35.43%
713,0,Geological Prospecting_Entity,USA,2025-03-31,daily_state,ndc_balance,288.44,205.4,136.86,56.23,0.0145,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 36.59%
714,1,Mine Extraction_Entity,USA,2025-03-31,daily_state,ndc_balance,301.52,210.41,137.64,54.65,0.012,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 36.59%
715,2,Ore Processing_Entity,USA,2025-03-31,daily_state,ndc_balance,294.84,224.34,159.43,61.99,0.0201,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 36.59%
716,3,Doré Production_Entity,USA,2025-03-31,daily_state,ndc_balance,280.58,206.88,142.47,59.13,0.0184,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 36.59%
717,4,Refining_Entity,USA,2025-03-31,daily_state,ndc_balance,289.65,194.48,123.02,51.83,0.011,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 36.59%
718,5,Bar Casting & Assay_Entity,USA,2025-03-31,daily_state,ndc_balance,268.09,209.43,152.97,64.56,0.029,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 36.59%
719,6,Logistics & Vaulting_Entity,USA,2025-03-31,daily_state,ndc_balance,311.47,193.67,115.27,46.93,0.0072,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 36.59%
720,7,Exchange Registration_Entity,USA,2025-03-31,daily_state,ndc_balance,302.13,221.04,151.08,58.46,0.0152,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 36.59%
721,0,Geological Prospecting_Entity,USA,2025-04-01,daily_state,ndc_balance,293.71,205.49,134.72,54.84,0.0128,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 37.75%
722,1,Mine Extraction_Entity,USA,2025-04-01,daily_state,ndc_balance,289.28,213.96,147.8,59.41,0.0176,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 37.75%
723,2,Ore Processing_Entity,USA,2025-04-01,daily_state,ndc_balance,281.19,225.88,170.05,67.48,0.0326,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 37.75%
724,3,Doré Production_Entity,USA,2025-04-01,daily_state,ndc_balance,280.91,204.75,139.44,58.14,0.0172,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 37.75%
725,4,Refining_Entity,USA,2025-04-01,daily_state,ndc_balance,298.48,190.09,115.22,48.37,0.0085,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 37.75%
726,5,Bar Casting & Assay_Entity,USA,2025-04-01,daily_state,ndc_balance,283.89,192.57,122.87,52.55,0.012,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 37.75%
727,6,Logistics & Vaulting_Entity,USA,2025-04-01,daily_state,ndc_balance,310.29,187.09,108.9,45.2,0.0066,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 37.75%
728,7,Exchange Registration_Entity,USA,2025-04-01,daily_state,ndc_balance,291.52,216.82,150.6,59.9,0.0179,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 37.75%
729,0,Geological Prospecting_Entity,USA,2025-04-02,daily_state,ndc_balance,293.98,199.29,127.09,52.51,0.0111,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 38.94%
730,1,Mine Extraction_Entity,USA,2025-04-02,daily_state,ndc_balance,303.73,216.93,144.94,56.46,0.0133,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 38.94%
731,2,Ore Processing_Entity,USA,2025-04-02,daily_state,ndc_balance,272.23,201.9,139.84,59.65,0.0202,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 38.94%
732,3,Doré Production_Entity,USA,2025-04-02,daily_state,ndc_balance,270.98,211.43,154.23,64.44,0.0281,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 38.94%
733,4,Refining_Entity,USA,2025-04-02,daily_state,ndc_balance,290.17,199.41,128.69,53.5,0.0121,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 38.94%
734,5,Bar Casting & Assay_Entity,USA,2025-04-02,daily_state,ndc_balance,276.08,226.65,174.87,69.91,0.0408,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 38.94%
735,6,Logistics & Vaulting_Entity,USA,2025-04-02,daily_state,ndc_balance,310.23,187.88,109.7,45.44,0.0067,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 38.94%
736,7,Exchange Registration_Entity,USA,2025-04-02,daily_state,ndc_balance,289.34,222.94,160.5,63.19,0.0226,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 38.94%
737,0,Geological Prospecting_Entity,USA,2025-04-03,daily_state,ndc_balance,275.37,211.11,151.19,62.71,0.0242,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 40.13%
738,1,Mine Extraction_Entity,USA,2025-04-03,daily_state,ndc_balance,292.63,223.28,159.12,62.25,0.0207,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 40.13%
739,2,Ore Processing_Entity,USA,2025-04-03,daily_state,ndc_balance,289.62,216.71,151.42,60.44,0.0188,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 40.13%
740,3,Doré Production_Entity,USA,2025-04-03,daily_state,ndc_balance,264.35,192.87,131.48,58.23,0.0195,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 40.13%
741,4,Refining_Entity,USA,2025-04-03,daily_state,ndc_balance,294.39,211.09,141.56,56.79,0.0144,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 40.13%
742,5,Bar Casting & Assay_Entity,USA,2025-04-03,daily_state,ndc_balance,279.79,204.23,139.28,58.27,0.0175,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 40.13%
743,6,Logistics & Vaulting_Entity,USA,2025-04-03,daily_state,ndc_balance,316.85,186.03,106.31,43.79,0.0058,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 40.13%
744,7,Exchange Registration_Entity,USA,2025-04-03,daily_state,ndc_balance,282.59,223.95,166.11,66.03,0.029,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 40.13%
745,0,Geological Prospecting_Entity,USA,2025-04-04,daily_state,ndc_balance,291.06,201.63,131.04,54.09,0.0125,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 41.34%
746,1,Mine Extraction_Entity,USA,2025-04-04,daily_state,ndc_balance,314.79,220.0,144.1,54.76,0.0111,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 41.34%
747,2,Ore Processing_Entity,USA,2025-04-04,daily_state,ndc_balance,276.83,216.39,158.15,64.62,0.0273,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 41.34%
748,3,Doré Production_Entity,USA,2025-04-04,daily_state,ndc_balance,267.57,206.21,148.49,63.21,0.0265,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 41.34%
749,4,Refining_Entity,USA,2025-04-04,daily_state,ndc_balance,283.9,213.44,149.85,60.87,0.0201,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 41.34%
750,5,Bar Casting & Assay_Entity,USA,2025-04-04,daily_state,ndc_balance,267.28,218.01,166.96,69.16,0.041,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 41.34%
751,6,Logistics & Vaulting_Entity,USA,2025-04-04,daily_state,ndc_balance,295.03,181.98,107.68,46.47,0.0078,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 41.34%
752,7,Exchange Registration_Entity,USA,2025-04-04,daily_state,ndc_balance,287.14,232.9,177.24,68.54,0.0339,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 41.34%
753,0,Geological Prospecting_Entity,USA,2025-04-05,daily_state,ndc_balance,275.2,214.67,156.56,64.41,0.0272,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 42.56%
754,1,Mine Extraction_Entity,USA,2025-04-05,daily_state,ndc_balance,305.2,225.81,156.03,59.44,0.0158,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 42.56%
755,2,Ore Processing_Entity,USA,2025-04-05,daily_state,ndc_balance,283.48,202.6,135.45,56.52,0.0153,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 42.56%
756,3,Doré Production_Entity,USA,2025-04-05,daily_state,ndc_balance,248.77,200.03,150.76,67.58,0.0419,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 42.56%
757,4,Refining_Entity,USA,2025-04-05,daily_state,ndc_balance,295.5,202.27,130.08,53.21,0.0115,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 42.56%
758,5,Bar Casting & Assay_Entity,USA,2025-04-05,daily_state,ndc_balance,282.85,199.44,131.68,55.44,0.0144,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 42.56%
759,6,Logistics & Vaulting_Entity,USA,2025-04-05,daily_state,ndc_balance,306.38,201.12,124.87,50.3,0.009,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 42.56%
760,7,Exchange Registration_Entity,USA,2025-04-05,daily_state,ndc_balance,276.38,219.37,162.99,66.19,0.0307,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 42.56%
761,0,Geological Prospecting_Entity,USA,2025-04-06,daily_state,ndc_balance,273.96,215.51,158.59,65.27,0.0292,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 43.78%
762,1,Mine Extraction_Entity,USA,2025-04-06,daily_state,ndc_balance,296.08,219.02,151.32,59.42,0.0168,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 43.78%
763,2,Ore Processing_Entity,USA,2025-04-06,daily_state,ndc_balance,301.5,220.96,151.27,58.61,0.0154,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 43.78%
764,3,Doré Production_Entity,USA,2025-04-06,daily_state,ndc_balance,263.39,202.6,145.59,63.03,0.027,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 43.78%
765,4,Refining_Entity,USA,2025-04-06,daily_state,ndc_balance,282.35,215.14,153.1,62.12,0.0221,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 43.78%
766,5,Bar Casting & Assay_Entity,USA,2025-04-06,daily_state,ndc_balance,300.54,213.48,141.91,56.03,0.0132,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 43.78%
767,6,Logistics & Vaulting_Entity,USA,2025-04-06,daily_state,ndc_balance,283.67,189.6,119.48,51.52,0.0113,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 43.78%
768,7,Exchange Registration_Entity,USA,2025-04-06,daily_state,ndc_balance,263.16,215.16,165.22,69.43,0.0432,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 43.78%
769,0,Geological Prospecting_Entity,USA,2025-04-07,daily_state,ndc_balance,257.62,200.54,145.94,64.21,0.0306,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 45.02%
770,1,Mine Extraction_Entity,USA,2025-04-07,daily_state,ndc_balance,277.78,223.1,167.93,67.46,0.0333,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 45.02%
771,2,Ore Processing_Entity,USA,2025-04-07,daily_state,ndc_balance,285.25,218.19,155.9,62.49,0.0222,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 45.02%
772,3,Doré Production_Entity,USA,2025-04-07,daily_state,ndc_balance,268.7,190.32,126.18,55.8,0.0163,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 45.02%
773,4,Refining_Entity,USA,2025-04-07,daily_state,ndc_balance,287.63,234.38,179.3,69.06,0.0352,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 45.02%
774,5,Bar Casting & Assay_Entity,USA,2025-04-07,daily_state,ndc_balance,278.83,206.35,142.62,59.46,0.019,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 45.02%
775,6,Logistics & Vaulting_Entity,USA,2025-04-07,daily_state,ndc_balance,288.45,186.93,114.86,49.47,0.0097,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 45.02%
776,7,Exchange Registration_Entity,USA,2025-04-07,daily_state,ndc_balance,286.52,229.99,173.01,67.39,0.0312,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 45.02%
777,0,Geological Prospecting_Entity,USA,2025-04-08,daily_state,ndc_balance,279.48,218.07,159.07,64.44,0.0264,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 46.26%
778,1,Mine Extraction_Entity,USA,2025-04-08,daily_state,ndc_balance,299.32,225.13,158.12,60.91,0.0181,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 46.26%
779,2,Ore Processing_Entity,USA,2025-04-08,daily_state,ndc_balance,277.97,217.73,159.49,64.83,0.0275,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 46.26%
780,3,Doré Production_Entity,USA,2025-04-08,daily_state,ndc_balance,260.7,205.24,151.16,65.35,0.0324,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 46.26%
781,4,Refining_Entity,USA,2025-04-08,daily_state,ndc_balance,285.18,232.78,178.42,69.25,0.0363,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 46.26%
782,5,Bar Casting & Assay_Entity,USA,2025-04-08,daily_state,ndc_balance,261.09,216.27,168.57,70.94,0.0495,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 46.26%
783,6,Logistics & Vaulting_Entity,USA,2025-04-08,daily_state,ndc_balance,316.24,204.59,125.55,49.36,0.008,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 46.26%
784,7,Exchange Registration_Entity,USA,2025-04-08,daily_state,ndc_balance,289.83,225.94,164.67,64.35,0.0244,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 46.26%
785,0,Geological Prospecting_Entity,USA,2025-04-09,daily_state,ndc_balance,289.23,200.0,129.77,53.96,0.0125,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 47.50%
786,1,Mine Extraction_Entity,USA,2025-04-09,daily_state,ndc_balance,277.64,220.81,164.43,66.41,0.0309,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 47.50%
787,2,Ore Processing_Entity,USA,2025-04-09,daily_state,ndc_balance,262.26,229.13,190.41,77.67,0.0903,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 47.50%
788,3,Doré Production_Entity,USA,2025-04-09,daily_state,ndc_balance,280.83,201.54,135.26,56.85,0.0159,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 47.50%
789,4,Refining_Entity,USA,2025-04-09,daily_state,ndc_balance,277.54,216.1,157.3,64.23,0.0264,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 47.50%
790,5,Bar Casting & Assay_Entity,USA,2025-04-09,daily_state,ndc_balance,274.14,213.57,155.54,64.28,0.0272,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 47.50%
791,6,Logistics & Vaulting_Entity,USA,2025-04-09,daily_state,ndc_balance,305.71,196.28,119.72,48.87,0.0083,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 47.50%
792,7,Exchange Registration_Entity,USA,2025-04-09,daily_state,ndc_balance,290.43,225.34,163.4,63.87,0.0235,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 47.50%
793,0,Geological Prospecting_Entity,USA,2025-04-10,daily_state,ndc_balance,269.56,225.04,177.01,71.87,0.0502,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 48.75%
794,1,Mine Extraction_Entity,USA,2025-04-10,daily_state,ndc_balance,277.17,220.77,164.66,66.57,0.0313,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 48.75%
795,2,Ore Processing_Entity,USA,2025-04-10,daily_state,ndc_balance,292.86,210.43,141.39,56.96,0.0147,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 48.75%
796,3,Doré Production_Entity,USA,2025-04-10,daily_state,ndc_balance,271.16,212.12,155.16,64.7,0.0286,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 48.75%
797,4,Refining_Entity,USA,2025-04-10,daily_state,ndc_balance,272.02,216.94,162.03,66.7,0.0329,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 48.75%
798,5,Bar Casting & Assay_Entity,USA,2025-04-10,daily_state,ndc_balance,271.5,207.63,148.32,62.47,0.0245,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 48.75%
799,6,Logistics & Vaulting_Entity,USA,2025-04-10,daily_state,ndc_balance,321.83,191.37,110.32,44.45,0.0059,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 48.75%
800,7,Exchange Registration_Entity,USA,2025-04-10,daily_state,ndc_balance,290.55,217.76,152.4,60.59,0.0188,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 48.75%
801,0,Geological Prospecting_Entity,USA,2025-04-11,daily_state,ndc_balance,264.13,213.53,161.89,68.17,0.0389,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 50.00%
802,1,Mine Extraction_Entity,USA,2025-04-11,daily_state,ndc_balance,296.49,231.71,169.31,64.6,0.0238,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 50.00%
803,2,Ore Processing_Entity,USA,2025-04-11,daily_state,ndc_balance,298.12,247.95,194.18,71.42,0.0396,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 50.00%
804,3,Doré Production_Entity,USA,2025-04-11,daily_state,ndc_balance,270.01,200.87,139.55,59.92,0.0209,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 50.00%
805,4,Refining_Entity,USA,2025-04-11,daily_state,ndc_balance,284.53,215.84,152.91,61.7,0.0211,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 50.00%
806,5,Bar Casting & Assay_Entity,USA,2025-04-11,daily_state,ndc_balance,281.76,201.03,134.18,56.38,0.0153,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 50.00%
807,6,Logistics & Vaulting_Entity,USA,2025-04-11,daily_state,ndc_balance,321.18,208.56,128.36,49.59,0.0079,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 50.00%
808,7,Exchange Registration_Entity,USA,2025-04-11,daily_state,ndc_balance,263.16,215.41,165.63,69.57,0.0437,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 50.00%
809,0,Geological Prospecting_Entity,USA,2025-04-12,daily_state,ndc_balance,282.54,225.08,167.9,66.58,0.0302,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 51.25%
810,1,Mine Extraction_Entity,USA,2025-04-12,daily_state,ndc_balance,276.53,230.44,180.88,71.65,0.0469,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 51.25%
811,2,Ore Processing_Entity,USA,2025-04-12,daily_state,ndc_balance,262.34,218.44,171.3,71.56,0.0516,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 51.25%
812,3,Doré Production_Entity,USA,2025-04-12,daily_state,ndc_balance,278.06,202.8,138.2,58.2,0.0176,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 51.25%
813,4,Refining_Entity,USA,2025-04-12,daily_state,ndc_balance,264.31,220.8,173.81,71.95,0.0526,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 51.25%
814,5,Bar Casting & Assay_Entity,USA,2025-04-12,daily_state,ndc_balance,265.89,221.15,173.19,71.42,0.0497,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 51.25%
815,6,Logistics & Vaulting_Entity,USA,2025-04-12,daily_state,ndc_balance,287.33,193.27,122.44,51.96,0.0113,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 51.25%
816,7,Exchange Registration_Entity,USA,2025-04-12,daily_state,ndc_balance,259.29,225.01,185.42,76.77,0.0844,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 51.25%
817,0,Geological Prospecting_Entity,USA,2025-04-13,daily_state,ndc_balance,272.14,202.24,140.35,59.83,0.0204,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 52.50%
818,1,Mine Extraction_Entity,USA,2025-04-13,daily_state,ndc_balance,290.44,234.39,177.38,67.98,0.0317,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 52.50%
819,2,Ore Processing_Entity,USA,2025-04-13,daily_state,ndc_balance,278.97,222.86,166.75,66.88,0.0317,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 52.50%
820,3,Doré Production_Entity,USA,2025-04-13,daily_state,ndc_balance,269.11,197.08,134.83,58.55,0.0192,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 52.50%
821,4,Refining_Entity,USA,2025-04-13,daily_state,ndc_balance,299.32,215.47,145.02,57.1,0.0142,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 52.50%
822,5,Bar Casting & Assay_Entity,USA,2025-04-13,daily_state,ndc_balance,277.94,223.39,168.28,67.54,0.0335,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 52.50%
823,6,Logistics & Vaulting_Entity,USA,2025-04-13,daily_state,ndc_balance,293.48,208.07,138.07,55.87,0.0137,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 52.50%
824,7,Exchange Registration_Entity,USA,2025-04-13,daily_state,ndc_balance,281.46,209.95,146.24,60.16,0.0195,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 52.50%
825,0,Geological Prospecting_Entity,USA,2025-04-14,daily_state,ndc_balance,269.81,208.81,151.02,63.62,0.0268,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 53.74%
826,1,Mine Extraction_Entity,USA,2025-04-14,daily_state,ndc_balance,283.14,211.89,148.08,60.46,0.0197,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 53.74%
827,2,Ore Processing_Entity,USA,2025-04-14,daily_state,ndc_balance,291.71,237.03,180.74,68.74,0.0333,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 53.74%
828,3,Doré Production_Entity,USA,2025-04-14,daily_state,ndc_balance,275.6,222.64,168.67,68.09,0.0355,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 53.74%
829,4,Refining_Entity,USA,2025-04-14,daily_state,ndc_balance,274.68,214.65,156.83,64.59,0.0277,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 53.74%
830,5,Bar Casting & Assay_Entity,USA,2025-04-14,daily_state,ndc_balance,263.03,222.99,178.61,73.75,0.062,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 53.74%
831,6,Logistics & Vaulting_Entity,USA,2025-04-14,daily_state,ndc_balance,295.84,202.22,129.89,53.11,0.0114,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 53.74%
832,7,Exchange Registration_Entity,USA,2025-04-14,daily_state,ndc_balance,291.45,228.98,168.27,65.14,0.0256,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 53.74%
833,0,Geological Prospecting_Entity,USA,2025-04-15,daily_state,ndc_balance,264.12,208.93,154.67,65.84,0.0327,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 54.98%
834,1,Mine Extraction_Entity,USA,2025-04-15,daily_state,ndc_balance,293.83,236.16,177.89,67.53,0.03,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 54.98%
835,2,Ore Processing_Entity,USA,2025-04-15,daily_state,ndc_balance,285.28,240.81,191.9,73.22,0.0503,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 54.98%
